"Serie","cvegeo","Entidad_federativa","Periodo","Población_con_acceso_al_agua_entubada_y_al_saneamiento|Total","Población_con_acceso_al_agua_entubada_y_al_saneamiento|Hombres","Población_con_acceso_al_agua_entubada_y_al_saneamiento|Mujeres","Población_con_acceso_al_agua_entubada_y_al_saneamiento|Hablantes_de_lengua_indígena","Población_con_acceso_al_agua_entubada_y_al_saneamiento|Población_con_alguna_discapacidad","Población_con_acceso_al_agua_entubada_y_al_saneamiento|Cambio_de_residencia",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	15,"México","2020","48.2846226516453","47.7479182187917","48.7967329498647","29.5643394790257","44.3253470871572","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	16,"Michoacán_de_Ocampo","2020","46.9894728234636","46.758740250969","47.2066846799563","ND","45.4261882383673","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	17,"Morelos","2020","26.1205937230052","25.6591557333316","26.5415933588435","ND","26.5568018565587","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	18,"Nayarit","2020","52.7936168048174","53.8300601564368","51.8261336547183","31.6534812353951","51.4986220875942","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	19,"Nuevo_León","2020","93.6230968475583","93.451202802782","93.7897292426056","88.1758693632248","89.0774599108695","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	20,"Oaxaca","2020","25.4539473115895","25.4064104168002","25.4964149450134","25.9799589057231","28.9614218246707","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	21,"Puebla","2020","22.3888647991583","22.3400883601988","22.4325364189629","ND","21.2740825054199","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	22,"Querétaro","2020","74.3910767509622","74.3312293095114","74.445970410138","56.2934695636117","71.7012185889122","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	23,"Quintana_Roo","2020","85.9283909690792","85.6753507691463","86.1848861152843","82.3792234736218","82.8419031019012","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	24,"San_Luis_Potosí","2020","44.1385342073693","43.0647479161603","45.1322592395264","15.3689202602845","38.1662265811643","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	25,"Sinaloa","2020","86.3040546804271","85.1079545301239","87.441086509051","39.0899799104783","84.1597641511736","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	26,"Sonora","2020","80.2428466178679","79.8136460253002","80.6678963834617","32.8474634174116","79.9479617552567","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	27,"Tabasco","2020","59.2692550322125","58.6867812750121","59.8157579725354","ND","51.7045213844357","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	28,"Tamaulipas","2020","82.2590862379533","81.7115257872132","82.7866022387425","92.8519140507256","77.4144834232462","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	29,"Tlaxcala","2020","41.7013321007846","41.8066439825043","41.6039496400929","29.1799845696021","38.7248490245735","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	30,"Veracruz_de_Ignacio_de_la_Llave","2020","41.6817524516457","41.4744840269684","41.8751116424637","16.5939589127995","43.903340816057","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	31,"Yucatán","2020","85.2582688452354","84.7477406303275","85.7166509486793","75.9012595261515","84.2434743090863","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	32,"Zacatecas","2020","37.0521082673541","36.47689076433","37.5870814434345","ND","36.1584898057237","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	00,"Estados_Unidos_Mexicanos","2018","57.6110035329687","57.5846532915981","57.6358724920905","38.3576401704791","55.9984468477491","62.888227257852",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	01,"Aguascalientes","2018","85.0423561644633","84.9197634437353","85.157610361146","ND","86.0045059418482","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	02,"Baja_California","2018","81.5388019340381","81.22799316876","81.8508981478609","46.6522308963474","84.7389112583621","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	03,"Baja_California_Sur","2018","21.0817351274229","21.3443384243311","20.800478872473","ND","25.9015371832156","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	04,"Campeche","2018","63.1301474089505","62.2007673409259","64.0143795227081","65.3119531445305","62.0035757202732","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	05,"Coahuila_de_Zaragoza","2018","73.3135560047654","72.9356506399868","73.6819241789986","77.9670975323149","70.8085780344061","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	06,"Colima","2018","82.9219191671821","82.7995771407251","83.0392255175909","92.6021727884118","78.0111810391002","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	07,"Chiapas","2018","30.9445988793815","31.6569827662744","30.2506569488744","39.8270986946451","29.5920509793122","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	08,"Chihuahua","2018","88.0240091799806","87.7994554067747","88.238587113551","49.5620840439583","86.4653032462645","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	09,"Ciudad_de_México","2018","65.8490808548082","64.7932084483064","66.8076486695571","59.9235278718695","60.8516814064058","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	10,"Durango","2018","77.6983174453004","77.6407587890444","77.7521307393803","68.5082872928177","79.3958587088916","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	11,"Guanajuato","2018","69.0268336809688","69.4154149592166","68.6736054772871","72.2097209720972","69.2255554160914","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	12,"Guerrero","2018","9.8856138744897","9.3456509692644","10.3798064679026","ND","11.3223872973907","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	13,"Hidalgo","2018","39.2262596567991","39.8187668041355","38.6713488796042","36.3657115264319","38.6317501714009","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	14,"Jalisco","2018","79.1167902556868","78.6145282052807","79.5931023663695","60.9868202458744","79.2847157704631","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	15,"México","2018","46.3234449349622","46.5312692591666","46.1267315222471","38.8047409860367","45.3977221265063","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	16,"Michoacán_de_Ocampo","2018","50.2610305108987","50.5608587386423","49.986283650811","47.4042142612593","54.7625804849495","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	17,"Morelos","2018","22.5621501609635","23.0457326028377","22.1180749996824","49.5503354640189","22.3924809628949","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	18,"Nayarit","2018","45.4840641949284","45.9854798167471","44.9916143033708","ND","37.2682060712571","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	19,"Nuevo_León","2018","94.524037914561","94.1316666576634","94.9237951025892","98.4629390189197","91.1701874475849","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	20,"Oaxaca","2018","22.4149551780338","22.3681391293468","22.4580317959182","20.938845527987","22.3986606333918","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	21,"Puebla","2018","22.757279580266","22.5990063879699","22.9007705512224","ND","20.796367528908","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	22,"Querétaro","2018","69.6717313399236","69.8170217767868","69.5382598672563","50.6463614579392","63.0206458180735","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	23,"Quintana_Roo","2018","83.5563321325493","82.5291975276216","84.6039905120692","75.6123738280184","82.0851230890028","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	24,"San_Luis_Potosí","2018","43.1761570659416","41.6698392223431","44.5543032996813","12.829160076004","37.8774519646271","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	25,"Sinaloa","2018","83.6786386611525","82.9640605969522","84.3679379388113","48.1653242209747","78.2209115231776","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	26,"Sonora","2018","81.2794034382478","80.3127564372685","82.2342208384335","44.355857129394","80.2102536893317","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	27,"Tabasco","2018","64.4551317545834","64.2193506529093","64.6712033937159","60.2488831071019","62.9672315650499","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	28,"Tamaulipas","2018","83.4655969028285","82.9422353962679","83.9615295519689","93.0077876934389","87.0360061785968","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	29,"Tlaxcala","2018","40.7139331244366","39.6800867561339","41.6706636933707","ND","39.0482682430924","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	30,"Veracruz_de_Ignacio_de_la_Llave","2018","45.6056607779779","45.2615232836862","45.926881653406","28.0009240417981","48.2613635739888","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	31,"Yucatán","2018","84.2768624012467","83.8694942845195","84.6753226234009","78.3778610914086","80.758328949205","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	32,"Zacatecas","2018","36.9907166967609","37.5129984453345","36.506711669539","ND","38.1344744643956","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	00,"Estados_Unidos_Mexicanos","2016","58.815600410826","58.86384401017","58.7703633015112","36.090500826617","56.3103138881284","66.7975767057865",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	01,"Aguascalientes","2016","86.9085071743825","86.6909032811844","87.1130764371447","77.8418451400329","84.6874626768439","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	02,"Baja_California","2016","83.3341057032345","83.0544679199252","83.6124677789477","49.7016661663164","80.5884072191313","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	03,"Baja_California_Sur","2016","25.9786777431637","25.3498493290264","26.6356013294303","13.8745334481769","26.9284118960856","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	04,"Campeche","2016","68.9348008146107","68.3649538614695","69.4766423191572","61.1180312415836","66.7761794826259","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	05,"Coahuila_de_Zaragoza","2016","70.2034044862249","69.6935093847158","70.700340811776","92.7404988123515","68.9916089309698","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	06,"Colima","2016","87.4020026280382","87.4614770849833","87.3466503240909","76.9212800747489","86.5873233371178","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	07,"Chiapas","2016","24.7364112869838","24.7040002170865","24.7667717441403","29.2957662724397","28.0580461049606","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	08,"Chihuahua","2016","86.4662730990171","85.8691819867671","87.0305799215001","35.9129325082469","86.3991927115017","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	09,"Ciudad_de_México","2016","69.291037195239","68.5429562112345","69.9480144202117","55.2191362979611","67.3663391373456","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	10,"Durango","2016","77.4034511562322","77.0295963998541","77.7542623940285","82.8391734052111","78.7256549063531","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	11,"Guanajuato","2016","68.2169377988177","69.1225319334527","67.3929654273607","ND","69.0695060306602","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	12,"Guerrero","2016","14.9113608061987","14.5759533173141","15.2173805188555","ND","16.1614774638701","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	13,"Hidalgo","2016","38.5324167391885","39.2758888778776","37.8274174292619","26.9560742581948","37.9733678317311","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	14,"Jalisco","2016","82.1088735626411","81.6271520978023","82.5648967962623","66.1354313765046","80.6342565527593","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	15,"México","2016","48.6211419227879","48.9694409966938","48.3035942201685","34.392007303973","40.9408748992038","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	16,"Michoacán_de_Ocampo","2016","46.7220580552708","46.2395396300859","47.1866284049238","ND","49.643258680152","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	17,"Morelos","2016","26.7792370623125","26.974244048199","26.597682311117","ND","25.1636950984656","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	18,"Nayarit","2016","47.1801840703769","47.0687425557257","47.2905606956873","ND","43.6418182261644","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	19,"Nuevo_León","2016","93.8054362106813","93.6898922564258","93.9233818709419","89.094358819243","90.6379190138425","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	20,"Oaxaca","2016","18.6337877852184","18.4726687673217","18.7813333046167","19.25250975014","19.5598766741162","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	21,"Puebla","2016","29.5721200944626","30.1698465087622","29.025234276741","38.7682475264838","25.4293133839531","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	22,"Querétaro","2016","73.2625300443286","73.088153923903","73.4258204950449","50.769886190737","75.3437371098584","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	23,"Quintana_Roo","2016","84.4329130073512","83.7876000988306","85.0604571692557","79.6194808801189","79.4271300566749","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	24,"San_Luis_Potosí","2016","54.4811321609386","54.2702190553332","54.6797350210555","20.6038544107605","52.5265704296307","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	25,"Sinaloa","2016","83.8491474505123","83.8309669280086","83.8664278148708","56.7729483130295","77.7612255121681","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	26,"Sonora","2016","83.8433887381061","83.7464913221997","83.9395595540888","40.8924800293821","81.7076729613142","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	27,"Tabasco","2016","61.8407509104511","62.593950624298","61.1157292499264","51.0487612598059","61.3012366563972","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	28,"Tamaulipas","2016","82.8201833790808","82.3870348538254","83.2280479742916","91.0053631488046","82.6175439668273","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	29,"Tlaxcala","2016","38.8959225206579","39.1993133789552","38.6157587931186","ND","40.1564519958842","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	30,"Veracruz_de_Ignacio_de_la_Llave","2016","47.837509151643","46.9913888853141","48.635862269607","43.4021710817068","42.9893281931595","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	31,"Yucatán","2016","82.6381140027094","82.2992198471633","82.9624528457945","73.1158248573862","80.5643276963464","NA",
"Porcentaje_de_la_población_que_tiene_acceso_al_agua_entubada_diariamente_así_como_al_saneamiento<b><i>_[INEGI]_</i></b>",	32,"Zacatecas","2016","41.4638827027437","41.6232127729072","41.3156690562831","ND","44.2729426674381","NA",
